# cfgfile = ./single-default/TOS2/TOS2.1803.meiyo_m4-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
4487,S04,L20,M02,2.436174,-4.5216791358103425e-05,11.502272968917708,-0.00015592671675192715,False,52984.397835,619.17816,256.39656,16.19636,290.76,-0.35,2.45,52987.895565,608.40085,264.31173,16.48675,293.34,-0.09,0.08,-0.26086784894370285,0.03219424447841745,-0.08324796801580336,0.031189071020642323,0.006854991538821981,-0.2321054487850738,-1.8560575458938244e-05
4488,S04,L20,M03,2.933008,0.00012897738912184025,35.853987304840985,-0.00017826138915315602,False,52985.48776,615.86838,259.0061,16.41266,291.32,-0.52,1.89,52989.482325,603.4878,268.12764,16.33165,294.77,0.1,-0.83,-0.2608551900635495,0.03217234656900356,-0.08325165866771561,0.031197649271766388,0.006862543028943006,-0.265351830605595,4.397444163870001e-05
4489,S04,L20,M03,2.941638,3.3744505066355174e-05,36.09460044357141,-0.00018023734739828871,False,52994.39785,589.40944,282.19437,16.1467,297.57,-0.45,-0.36,52998.401045,577.99752,294.44714,16.29683,298.8,-0.02,0.96,-0.26077070166889077,0.032026482732151,-0.08327622119217479,0.031254748065531975,0.006912762659211467,-0.26829315256004077,1.1471331641199622e-05
4490,S04,L20,M04,3.117494,-7.230186170468212e-06,40.388439547485575,-0.0001960282477764383,False,52995.48788,586.41044,285.55116,16.32606,298.03,-0.3,0.35,52999.66693,574.33636,298.27295,16.28258,299.18,0.22,0.37,-0.2607595131079907,0.03200720720949813,-0.08327946405708411,0.0312622876297913,0.006919387512432566,-0.2917987717081814,-2.319230179903542e-06
4491,S04,L20,M04,3.101294,1.3312454658600635e-05,40.04104325306912,-0.00019817097144923047,False,53004.397995,561.09898,312.94762,16.07879,300.85,-0.15,-0.42,53008.560845,549.56152,327.0199,16.28996,301.94,-0.73,1.15,-0.26067479119589476,0.03186153246391797,-0.0833039511520037,0.03131922722548908,0.006969374989062837,-0.2949883331255944,4.2925484196598696e-06
4492,S04,L20,M01,2.60427,2.815062917048475e-06,23.870149018441936,-0.00017524621788695272,False,53005.48844,558.11036,316.49401,16.12628,301.32,-0.51,-0.12,53009.154265,547.83645,329.03675,16.37535,302.06,-0.51,1.1,-0.2606667645495626,0.03184775434153317,-0.08330626546201117,0.03132460931897795,0.006974096318800068,-0.26086358321294717,1.0809412683970843e-06
4493,S04,L20,M01,2.5831,-1.3789197977755407e-05,22.80517704361074,-0.0001774387238420448,False,53014.398025,532.80459,346.78071,16.19317,302.92,0.74,0.22,53018.04268,523.69859,359.37576,15.84702,303.92,-0.71,0.17,-0.2605817436946806,0.03170211636410848,-0.08333070586568513,0.031381455962460045,0.007023916382107547,-0.2641272482811998,-5.3382362191767285e-06
4494,S04,L20,M02,2.476504,-4.002879009920779e-05,15.468486184041268,-0.00016308561761439063,False,53015.488055,530.004,350.52808,15.97025,303.02,0.37,0.3,53019.026115,521.19785,362.73108,15.94166,304.26,-0.93,0.03,-0.2605718201120185,0.031685148846920405,-0.08333355098893261,0.03138807442935943,0.00702971188671439,-0.24276186438916497,-1.6163426386231472e-05
4495,S04,L20,M02,2.491624,8.804804118796416e-07,16.622819771355665,-0.00016531481035805655,False,53024.39886,506.62495,381.81213,16.71813,304.91,0.22,0.51,53027.95204,497.59916,394.65923,16.0695,304.44,0.75,1.27,-0.2604862905601226,0.03153918170731651,-0.0833580068022917,0.03144497291964696,0.007079492851874602,-0.2460801397493791,3.5337611609120856e-07
4496,S04,L20,M03,2.993583,5.327331198912695e-05,37.43061506610499,-0.00018799774175402758,False,53025.48806,503.62636,385.66725,16.77263,304.73,0.58,0.34,53029.5432,494.01037,400.26126,15.64503,304.62,0.48,1.53,-0.2604734117564117,0.031517245965735616,-0.08336167878736744,0.031453517426686756,0.007086961706026596,-0.2798449241371567,1.7795835956152528e-05
4497,S04,L20,M03,3.012073,-2.642567218799976e-06,37.876039402054545,-0.00019020047777174647,False,53034.398225,482.39063,416.64122,16.42074,305.52,-1.17,-0.24,53038.471855,472.16175,430.92694,16.63748,305.45,0.52,0.63,-0.2603875506898148,0.03137124975869093,-0.08338610012266458,0.03151035222649213,0.007136603261777351,-0.2831238172133259,-8.773250909921426e-07
4498,S04,L20,M04,3.058589,-5.4294845281764104e-05,39.07359357012467,-0.000206026669032104,False,53035.488155,479.7385,420.54715,16.62451,305.49,-0.8,0.36,53039.6083,469.54003,435.06775,16.22454,305.32,0.6,1.28,-0.2603768155377617,0.03135302798523455,-0.08338914579979134,0.031517441327252,0.007142790135171185,-0.306681968770431,-1.775159895028855e-05
4499,S04,L20,M04,3.050609,-6.745837301910587e-06,38.89579059890656,-0.0002081796842275582,False,53044.3982,459.05813,451.32585,16.18601,305.66,-0.36,-0.7,53048.510365,450.19879,465.21092,16.30801,305.73,-0.46,1.33,-0.2602907813844534,0.031207239348191848,-0.08341349570732788,0.03157412603348839,0.0071922223647608585,-0.30988684968238545,-2.21130839839212e-06
4500,S04,L20,M01,2.52114,-1.2534196321555603e-05,19.16182281860202,-0.00018494876766153443,False,53045.48823,456.57642,454.74718,16.32929,305.93,-0.56,-1.44,53049.070925,449.00375,467.13192,16.30648,305.6,-0.38,1.71,-0.26028279732040116,0.031193729174081832,-0.08341575080206923,0.03157937635480046,0.007196797946520778,-0.2753063593881915,-4.9716383546949405e-06
4501,S04,L20,M01,2.506285,-1.627183807451748e-05,18.156359006905433,-0.00018699303411367837,False,53054.398355,437.58131,485.47927,16.42305,304.41,0.34,0.3,53057.966195,429.83019,496.52865,16.29461,301.21,-0.08,-0.39,-0.26019651418812006,0.03104798540023196,-0.0834400591796627,0.031635980055587584,0.007246086851374166,-0.27834936184598086,-6.492413302763844e-06
4502,S04,L20,M02,2.544554,4.03375602886472e-06,20.237360427069405,-0.0001726073120272285,False,53055.488285,435.22125,488.97098,16.4513,303.61,0.5,-0.21,53059.094395,427.72322,500.19123,16.17406,300.08,0.05,1.12,-0.2601857477046444,0.031029828557560965,-0.08344308540600799,0.031643027840314905,0.007252219317404165,-0.2569354274636837,1.5852507075364564e-06
4503,S04,L20,M02,2.560234,2.8083124032579108e-05,21.142379480389934,-0.00017445082952423577,False,53064.398395,416.29396,516.44247,16.42001,295.69,-0.61,2.05,53068.020185,407.42218,525.60176,16.7234,292.88,0.92,1.38,-0.26009903813156177,0.03088382530002992,-0.08346740358904876,0.031699670559395106,0.007301470577494586,-0.2596796041185848,1.0968967693023024e-05
4504,S04,L20,M03,3.075743,2.4497052888281793e-05,39.37322582072315,-0.00019733853784328358,False,53065.488325,413.60601,519.28741,16.75581,295.06,-0.21,1.29,53069.625625,403.79637,529.65872,16.04316,291.38,0.92,2.02,-0.2600859121317139,0.03086176044162755,-0.0834710760160065,0.03170822584211737,0.007308903719161403,-0.2937492101599036,7.9645968106834e-06
4505,S04,L20,M03,3.088868,4.392688342112217e-05,39.663852830114365,-0.00019898660308045028,False,53074.39844,392.7973,541.39814,16.32062,288.74,-1.47,1.28,53078.548865,381.70527,550.01333,16.70571,287.05,1.21,1.4,-0.259998941986335,0.030715768655874977,-0.0834953597423749,0.031764804889390826,0.007358029838724757,-0.29620244543265184,1.4221029652650152e-05
4506,S04,L20,M04,3.022699,-2.2093604793195668e-05,38.222107128416184,-0.00021474067684798642,False,53075.488365,389.90663,543.48978,16.84242,288.65,-0.79,0.09,53079.57262,379.16289,552.37418,16.30822,286.04,1.41,2.34,-0.2599886189056293,0.03069846462362468,-0.08349823624746613,0.03177150784829845,0.007363846015342887,-0.31965324615607527,-7.309230854013471e-06
4507,S04,L20,M04,3.011519,-2.663814150343769e-05,37.95793160613516,-0.00021620103589635947,False,53084.398495,367.61421,562.00636,16.05954,282.09,-1.37,1.34,53088.47157,356.35573,568.74437,16.88477,281.27,0.24,0.62,-0.25990151438370257,0.030552663123004076,-0.08352245842905845,0.031827959589289065,0.007412797375818402,-0.32182707049721904,-8.845417048153337e-06
4508,S04,L20,M01,2.46639,1.960342797881977e-05,15.045093549934023,-0.0001926173598717346,False,53085.48842,364.73408,563.71956,16.46748,282.0,-1.42,0.27,53089.016365,354.79973,569.74705,16.82784,280.96,0.6,1.08,-0.25989350937912115,0.030539279488790733,-0.08352468074409977,0.031833139500203,0.007417286645505072,-0.28672147844908985,7.94822715743243e-06
4509,S04,L20,M01,2.45653,2.8523186814070718e-05,14.238453680530853,-0.00019385187682517896,False,53094.39853,340.55627,578.85013,15.7316,277.12,-0.1,2.91,53097.916615,331.28813,582.92847,16.36194,279.32,-1.06,-0.16,-0.25980616321131383,0.030393459875533754,-0.08354887834056898,0.03188954964842189,0.007466142536537173,-0.28855912447589527,1.161116974515708e-05
4510,S04,L20,M02,2.610514,4.152728666112143e-05,23.856294057782378,-0.00017933816414120356,False,53095.48856,337.81703,580.14684,15.82349,277.53,-0.53,1.72,53099.16063,327.73675,584.48968,16.61962,280.05,-0.93,-0.24,-0.259794700700186,0.03037434973607652,-0.08355204767430405,0.031896939184340084,0.007472538521286572,-0.26695466908669335,1.5907705019441165e-05
4511,S04,L20,M02,2.625489,-7.953497469005081e-05,24.59665879075345,-0.00018054673343357135,False,53104.39864,312.87089,593.18457,16.11498,281.89,0.52,2.55,53108.085685,303.0867,598.51865,16.0143,285.09,0.15,-0.35,-0.2597070005190311,0.030228319992660957,-0.08357625315298636,0.03195338401851963,0.007521366236634632,-0.2687536906003649,-3.0293394750482983e-05
4512,S04,L20,M03,3.118033,7.449845823577747e-05,40.31781680452542,-0.00020364551228334014,False,53105.48857,309.91959,594.81466,15.98178,282.65,0.58,2.02,53109.66816,299.00562,601.18078,16.26071,287.02,-0.46,-0.78,-0.2596938413169936,0.030206438434188517,-0.08357987807532348,0.031961838317675614,0.007528675099888982,-0.3031374866745325,2.3892774141831552e-05
4513,S04,L20,M03,3.129993,6.150812226590807e-09,40.56885187107676,-0.00020509864317802052,False,53114.3986,286.13728,610.17457,16.5147,291.86,-0.5,-1.24,53118.59015,275.09168,620.25371,16.12293,293.7,0.64,0.69,-0.2596059323876273,0.03006042744682897,-0.0836040547330599,0.03201823253280855,0.007577403438885958,-0.30530055151344554,1.9651201221826398e-09
4514,S04,L20,M04,2.968619,1.4155728762827224e-05,36.89500982705087,-0.0002208911468528045,False,53115.488635,283.24911,612.80721,16.48187,292.5,0.03,-0.16,53119.51881,272.80233,622.56205,16.00301,293.95,0.44,0.76,-0.2595959691203959,0.03004389776548202,-0.08360679043469417,0.03202461468034026,0.007582915219699988,-0.3288085572563444,4.768455892395496e-06
4515,S04,L20,M04,2.961689,-1.695733531773411e-05,36.715653923345116,-0.00022256492721009074,False,53124.398745,260.66347,633.79072,16.16157,296.31,-0.84,-2.24,53128.42199,250.73239,644.88579,16.47135,295.22,-0.2,0.1,-0.25950794773863634,0.029898034249247286,-0.08363091946931311,0.03208091384202922,0.007631511143405563,-0.3313000708922894,-5.725562446878829e-06
4516,S04,L20,M01,2.42673,3.602175974502897e-05,11.092154936846441,-0.0001987378000055011,False,53125.48867,257.97702,636.55864,16.15772,296.55,-0.77,-2.16,53128.976955,249.37194,646.47771,16.53143,294.71,0.05,0.58,-0.2594998119683775,0.029884564905798692,-0.08363314671636929,0.032086111209883805,0.007635995464375692,-0.29583208844333575,1.4843744357645461e-05
4517,S04,L20,M01,2.418625,1.9973192740659597e-05,10.109854117222852,-0.00020041748389990004,False,53134.39885,235.7886,660.63007,16.08455,290.1,0.36,2.65,53137.87903,226.85522,668.29936,16.06739,289.23,-1.04,1.09,-0.2594116060913466,0.02973870468787508,-0.08365725401937116,0.03214237538925184,0.007684515175027079,-0.2983323898172612,8.258077519524357e-06
4518,S04,L20,M02,2.688644,1.7400466626740888e-05,27.375584949478537,-0.0001859485317899307,False,53135.488775,233.03675,662.94897,16.05369,289.72,0.01,1.9,53139.238975,223.27082,671.38658,16.23139,289.33,-0.94,1.32,-0.2593994608717514,0.029718642945641704,-0.08366056826507276,0.03215011169775,0.0076911833701855965,-0.2767945629913612,6.47183733760992e-06
4519,S04,L20,M02,2.708604,-8.129607036311522e-06,28.178423853868395,-0.00018748462676585075,False,53144.398855,208.74728,682.75333,16.41151,291.94,0.73,0.76,53148.169015,199.139,691.40365,15.90019,294.03,0.0,-0.53,-0.25931093107275127,0.029572549787377705,-0.08368469362997505,0.03220643444267347,0.007739709078466229,-0.27908112440424365,-3.001401104152368e-06
4520,S04,L20,M03,3.186333,2.7291102853912883e-05,41.741125919458256,-0.00021091506401787905,False,53145.48888,205.87565,685.28628,16.19836,292.57,0.68,0.72,53149.73677,195.20324,695.23817,16.00626,294.82,-0.87,-0.92,-0.25929772782970606,0.029550784819037043,-0.08368828627998098,0.03221482311572111,0.007746933086571553,-0.313958612155523,8.56505043694833e-06
4521,S04,L20,M03,3.205468,-6.030922597692548e-05,42.11090136257627,-0.00021267355387265643,False,53154.398975,183.07486,707.62959,16.56204,296.95,-0.08,0.12,53158.666,171.62107,719.31267,16.31231,297.91,0.53,0.14,-0.2592090264599811,0.029404694023893174,-0.08371239233276206,0.03227111735372922,0.007795392908427738,-0.3165762205130212,-1.881448386847895e-05
4522,S04,L20,M04,2.938484,-3.247463261650438e-05,36.101375423761,-0.0002285013719187448,False,53155.4889,180.0989,710.60545,16.59301,297.23,0.52,0.14,53159.48894,169.57704,721.59141,16.18732,298.17,0.45,0.2,-0.25919950709867307,0.029389028902554876,-0.08371497632757134,0.03227715249564077,0.007800586251625852,-0.3401367936296897,-1.1051492067509772e-05
4523,S04,L20,M04,2.935584,-1.8021925530492313e-05,36.02556610606146,-0.00023035519407729204,False,53164.398995,157.86025,735.48739,16.14407,298.98,-0.82,0.05,53168.396135,147.27425,747.07429,16.61571,299.51,-0.23,-0.53,-0.2591107581498514,0.029243115193356373,-0.0837390365912869,0.03233335573933307,0.007848931440088101,-0.3428963093370709,-6.139127863652449e-06
4524,S04,L20,M01,2.397025,7.48003110896399e-06,6.512830507971216,-0.00020625749498990491,False,53165.489025,155.04564,738.57685,16.41149,299.21,-1.13,-0.36,53168.947605,145.83868,748.76453,16.62055,299.35,0.07,-0.41,-0.25910257579114654,0.029229672101881883,-0.08374125265578897,0.03233853295762254,0.007853383449045515,-0.30702556583732665,3.1205478077884e-06
4525,S04,L20,M01,2.391765,5.120121177180028e-05,5.421593047319618,-0.0002081147159680961,False,53174.39903,132.40756,765.46008,16.15867,295.95,0.22,1.64,53177.85235,123.87844,774.72424,15.95383,293.7,-0.34,2.38,-0.2590136958296292,0.029083776479630463,-0.08376529517553469,0.032394710451717594,0.007901674027958591,-0.30979014087370055,2.140729200895584e-05
4526,S04,L20,M02,2.786024,2.4064941150305657e-05,31.013911535252987,-0.00019366191437683862,False,53175.489065,129.74859,768.50214,16.09178,295.27,-0.14,2.05,53179.336645,119.94622,778.55854,16.13322,292.84,-0.55,2.11,-0.2590008413535714,0.029062693572303167,-0.08376876839393096,0.032402827190125535,0.007908648833157693,-0.2882763549785134,8.637736484073955e-06
4527,S04,L20,M02,2.810269,6.268156659626614e-05,31.80897806972075,-0.00019536050089382598,False,53184.399125,105.37611,791.60477,16.52898,291.05,-0.19,0.1,53188.27095,94.43084,801.18623,16.25999,290.29,0.73,1.7,-0.25891167483385424,0.02891655321407749,-0.08379283743181581,0.03245908312930745,0.007956976337590453,-0.29080479394034225,2.2304472132833597e-05
4528,S04,L20,M03,3.278793,-0.00011339611141519682,43.510089912846695,-0.00021907252902458207,False,53185.489155,102.26996,794.35324,16.62183,291.03,0.44,0.19,53189.829505,90.36737,804.91906,15.89073,289.47,0.24,2.59,-0.2588984297451337,0.028894861905615042,-0.0837964089448382,0.032467432048301686,0.007964146375041722,-0.32610144512071426,-3.458471193978907e-05
4529,S04,L20,M03,3.297973,-2.470120077123401e-05,43.8510458099351,-0.00022069453279922614,False,53194.3992,77.72183,815.33567,16.22463,290.52,-1.35,0.84,53198.75873,64.54714,824.76211,16.70942,295.32,1.2,-1.38,-0.25880916178627555,0.028748761729928005,-0.08382045923656581,0.03252366070070529,0.008012423504529513,-0.32851588648065005,-7.489812915761895e-06
4530,S04,L20,M04,2.922809,3.4797809404210416e-05,35.67178792110664,-0.00023651817097616794,False,53195.48923,74.36725,817.54257,16.56828,291.77,-0.82,-0.5,53199.473595,62.63623,826.56276,16.46476,295.76,1.25,-1.05,-0.2588001248070467,0.02873397993895311,-0.08382289205501424,0.032529349266312985,0.008017306540197701,-0.35207023763340917,1.1905604986234275e-05
4531,S04,L20,M04,2.921204,1.6592084502360495e-05,35.63557594237653,-0.0002382843628026597,False,53204.39937,50.5612,840.16697,16.03442,298.04,-1.51,-0.21,53208.38213,39.5063,850.98188,16.73608,300.31,0.16,-1.23,-0.2587108500113502,0.028588047572731472,-0.08384690472915343,0.03258550577019893,0.008065499378194441,-0.3546993107971865,5.67987874258713e-06
